error_rate,key_length,mismatch,noise,stability,label
0.2553191489361702,47,11.999999999999998,0.06518786781349026,0.7446808510638299,0
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.23529411764705882,51,12.0,0.05536332179930796,0.7647058823529411,0
0.2962962962962963,54,16.0,0.0877914951989026,0.7037037037037037,0
0.26,50,13.0,0.06760000000000001,0.74,0
0.2413793103448276,58,14.0,0.0582639714625446,0.7586206896551724,0
0.5555555555555556,45,25.0,0.308641975308642,0.4444444444444444,1
0.18,50,9.0,0.0324,0.8200000000000001,0
0.43137254901960786,51,22.0,0.186082276047674,0.5686274509803921,1
0.3541666666666667,48,17.0,0.1254340277777778,0.6458333333333333,1
0.4166666666666667,48,20.0,0.17361111111111113,0.5833333333333333,1
0.3448275862068966,58,20.0,0.11890606420927469,0.6551724137931034,0
0.2222222222222222,54,12.0,0.04938271604938271,0.7777777777777778,0
0.5098039215686274,51,26.0,0.2599000384467512,0.4901960784313726,1
0.3090909090909091,55,17.0,0.09553719008264462,0.6909090909090909,0
0.1951219512195122,41,8.0,0.0380725758477097,0.8048780487804879,0
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,0
0.42857142857142855,49,21.0,0.18367346938775508,0.5714285714285714,1
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.5084745762711864,59,30.0,0.2585463947141626,0.4915254237288136,1
0.36363636363636365,55,20.0,0.1322314049586777,0.6363636363636364,0
0.34,50,17.0,0.11560000000000002,0.6599999999999999,1
0.2222222222222222,54,12.0,0.04938271604938271,0.7777777777777778,1
0.2553191489361702,47,11.999999999999998,0.06518786781349026,0.7446808510638299,0
0.1836734693877551,49,9.0,0.03373594335693461,0.8163265306122449,0
0.16071428571428573,56,9.0,0.025829081632653066,0.8392857142857143,0
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.44680851063829785,47,21.0,0.19963784517881392,0.5531914893617021,1
0.22448979591836735,49,11.0,0.05039566847147022,0.7755102040816326,0
0.32,50,16.0,0.1024,0.6799999999999999,1
0.2826086956521739,46,12.999999999999998,0.07986767485822305,0.7173913043478262,1
0.38181818181818183,55,21.0,0.14578512396694215,0.6181818181818182,0
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.16666666666666666,54,9.0,0.027777777777777776,0.8333333333333334,0
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.3170731707317073,41,13.0,0.10053539559785842,0.6829268292682926,0
0.3617021276595745,47,17.0,0.13082842915346313,0.6382978723404256,1
0.34545454545454546,55,19.0,0.11933884297520661,0.6545454545454545,0
0.41304347826086957,46,19.0,0.17060491493383742,0.5869565217391304,1
0.4716981132075472,53,25.0,0.22249911000355999,0.5283018867924528,1
0.22641509433962265,53,12.0,0.051263794944820223,0.7735849056603774,0
0.33962264150943394,53,18.0,0.11534353862584548,0.6603773584905661,1
0.24561403508771928,57,14.0,0.0603262542320714,0.7543859649122807,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.25,44,11.0,0.0625,0.75,0
0.4230769230769231,52,22.0,0.17899408284023668,0.5769230769230769,1
0.2619047619047619,42,11.0,0.06859410430839002,0.7380952380952381,0
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.30434782608695654,46,14.0,0.09262759924385634,0.6956521739130435,1
0.19298245614035087,57,11.0,0.03724222837796245,0.8070175438596492,0
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.26785714285714285,56,15.0,0.07174744897959183,0.7321428571428572,0
0.3673469387755102,49,18.0,0.13494377342773844,0.6326530612244898,1
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.32608695652173914,46,15.0,0.10633270321361059,0.6739130434782609,1
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,1
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.46551724137931033,58,27.0,0.2167063020214031,0.5344827586206897,1
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,1
0.23529411764705882,51,12.0,0.05536332179930796,0.7647058823529411,0
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.5111111111111111,45,23.0,0.2612345679012345,0.48888888888888893,1
0.5476190476190477,42,23.000000000000004,0.2998866213151928,0.45238095238095233,1
0.25862068965517243,58,15.000000000000002,0.06688466111771701,0.7413793103448276,0
0.15384615384615385,52,8.0,0.02366863905325444,0.8461538461538461,0
0.4222222222222222,45,19.0,0.1782716049382716,0.5777777777777777,1
0.2542372881355932,59,15.0,0.06463659867854064,0.7457627118644068,0
0.2777777777777778,54,15.0,0.0771604938271605,0.7222222222222222,0
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,0
0.4716981132075472,53,25.0,0.22249911000355999,0.5283018867924528,1
0.2692307692307692,52,14.0,0.07248520710059171,0.7307692307692308,0
0.2222222222222222,45,10.0,0.04938271604938271,0.7777777777777778,0
0.30434782608695654,46,14.0,0.09262759924385634,0.6956521739130435,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.38636363636363635,44,17.0,0.14927685950413222,0.6136363636363636,1
0.49019607843137253,51,25.0,0.24029219530949633,0.5098039215686274,1
0.37254901960784315,51,19.0,0.1387927720107651,0.6274509803921569,1
0.38596491228070173,57,22.0,0.1489689135118498,0.6140350877192983,1
0.20408163265306123,49,10.0,0.04164931278633903,0.7959183673469388,0
0.3684210526315789,38,14.0,0.13573407202216065,0.631578947368421,1
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,0
0.22413793103448276,58,13.0,0.05023781212841855,0.7758620689655172,0
0.5645161290322581,62,35.0,0.3186784599375651,0.4354838709677419,1
0.41379310344827586,58,24.0,0.17122473246135553,0.5862068965517242,1
0.23214285714285715,56,13.0,0.05389030612244898,0.7678571428571428,1
0.37735849056603776,53,20.0,0.1423994304022784,0.6226415094339622,1
0.3673469387755102,49,18.0,0.13494377342773844,0.6326530612244898,1
0.3269230769230769,52,17.0,0.10687869822485208,0.6730769230769231,0
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,0
0.34782608695652173,46,16.0,0.12098298676748581,0.6521739130434783,1
0.25,60,15.0,0.0625,0.75,0
0.18,50,9.0,0.0324,0.8200000000000001,0
0.35714285714285715,56,20.0,0.12755102040816327,0.6428571428571428,1
0.4318181818181818,44,19.0,0.18646694214876033,0.5681818181818181,1
0.30952380952380953,42,13.0,0.09580498866213152,0.6904761904761905,1
0.2727272727272727,55,14.999999999999998,0.07438016528925619,0.7272727272727273,0
0.2830188679245283,53,15.0,0.08009967960128159,0.7169811320754718,0
0.2608695652173913,46,12.0,0.06805293005671077,0.7391304347826086,0
0.3877551020408163,49,19.0,0.15035401915868388,0.6122448979591837,1
0.45454545454545453,44,20.0,0.20661157024793386,0.5454545454545454,1
0.3333333333333333,51,17.0,0.1111111111111111,0.6666666666666667,0
0.13157894736842105,38,5.0,0.017313019390581715,0.868421052631579,1
0.4375,48,21.0,0.19140625,0.5625,1
0.17857142857142858,56,10.0,0.03188775510204082,0.8214285714285714,0
0.32786885245901637,61,20.0,0.10749798441279225,0.6721311475409837,1
0.3275862068965517,58,19.0,0.10731272294887038,0.6724137931034483,1
0.22916666666666666,48,11.0,0.052517361111111105,0.7708333333333334,0
0.2711864406779661,59,16.0,0.07354208560758403,0.728813559322034,1
0.25,48,12.0,0.0625,0.75,0
0.32558139534883723,43,14.000000000000002,0.10600324499729585,0.6744186046511628,1
0.2641509433962264,53,14.0,0.06977572089711641,0.7358490566037736,1
0.23636363636363636,55,13.0,0.05586776859504132,0.7636363636363637,0
0.3333333333333333,51,17.0,0.1111111111111111,0.6666666666666667,0
0.40816326530612246,49,20.0,0.16659725114535612,0.5918367346938775,1
0.1864406779661017,59,11.0,0.03476012640045964,0.8135593220338984,0
0.3333333333333333,48,16.0,0.1111111111111111,0.6666666666666667,1
0.3018867924528302,53,16.0,0.09113563545745816,0.6981132075471699,0
0.36,50,18.0,0.1296,0.64,1
0.3392857142857143,56,19.0,0.11511479591836736,0.6607142857142857,1
0.21739130434782608,46,10.0,0.04725897920604915,0.782608695652174,0
0.40425531914893614,47,19.0,0.16342236306020821,0.5957446808510638,1
0.3269230769230769,52,17.0,0.10687869822485208,0.6730769230769231,1
0.3469387755102041,49,17.0,0.12036651395251978,0.653061224489796,1
0.30357142857142855,56,17.0,0.09215561224489795,0.6964285714285714,1
0.4098360655737705,61,25.0,0.16796560064498792,0.5901639344262295,1
0.46551724137931033,58,27.0,0.2167063020214031,0.5344827586206897,1
0.2553191489361702,47,11.999999999999998,0.06518786781349026,0.7446808510638299,1
0.38636363636363635,44,17.0,0.14927685950413222,0.6136363636363636,1
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.15217391304347827,46,7.0,0.023156899810964086,0.8478260869565217,0
0.43859649122807015,57,25.0,0.1923668821175746,0.5614035087719298,1
0.48936170212765956,47,23.0,0.2394748755092802,0.5106382978723405,1
0.5384615384615384,52,28.0,0.28994082840236685,0.46153846153846156,1
0.2830188679245283,53,15.0,0.08009967960128159,0.7169811320754718,0
0.37735849056603776,53,20.0,0.1423994304022784,0.6226415094339622,1
0.27450980392156865,51,14.000000000000002,0.07535563244905807,0.7254901960784313,0
0.21951219512195122,41,9.0,0.04818560380725759,0.7804878048780488,0
0.4897959183673469,49,24.0,0.23990004164931278,0.5102040816326531,1
0.2708333333333333,48,13.0,0.07335069444444443,0.7291666666666667,0
0.5098039215686274,51,26.0,0.2599000384467512,0.4901960784313726,1
0.4067796610169492,59,24.0,0.1654696926170641,0.5932203389830508,1
0.275,40,11.0,0.07562500000000001,0.725,1
0.3793103448275862,58,22.0,0.14387633769322233,0.6206896551724138,1
0.21568627450980393,51,11.0,0.0465205690119185,0.7843137254901961,0
0.3902439024390244,41,16.0,0.1522903033908388,0.6097560975609756,1
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.22727272727272727,44,10.0,0.051652892561983466,0.7727272727272727,0
0.25,48,12.0,0.0625,0.75,0
0.2727272727272727,44,12.0,0.07438016528925619,0.7272727272727273,0
0.1590909090909091,44,7.0,0.0253099173553719,0.8409090909090909,0
0.26785714285714285,56,15.0,0.07174744897959183,0.7321428571428572,0
0.2777777777777778,54,15.0,0.0771604938271605,0.7222222222222222,0
0.3137254901960784,51,16.0,0.09842368319876971,0.6862745098039216,0
0.24528301886792453,53,13.0,0.06016375934496262,0.7547169811320755,0
0.25862068965517243,58,15.000000000000002,0.06688466111771701,0.7413793103448276,1
0.44,50,22.0,0.1936,0.56,1
0.24390243902439024,41,10.0,0.059488399762046396,0.7560975609756098,0
0.3902439024390244,41,16.0,0.1522903033908388,0.6097560975609756,1
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.26666666666666666,45,12.0,0.07111111111111111,0.7333333333333334,0
0.17777777777777778,45,8.0,0.03160493827160494,0.8222222222222222,0
0.4339622641509434,53,23.0,0.1883232467070132,0.5660377358490566,1
0.19148936170212766,47,9.0,0.03666817564508827,0.8085106382978724,0
0.25,48,12.0,0.0625,0.75,0
0.3953488372093023,43,17.0,0.1563007030827474,0.6046511627906976,1
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.14583333333333334,48,7.0,0.021267361111111115,0.8541666666666666,0
0.3877551020408163,49,19.0,0.15035401915868388,0.6122448979591837,1
0.3617021276595745,47,17.0,0.13082842915346313,0.6382978723404256,1
0.21739130434782608,46,10.0,0.04725897920604915,0.782608695652174,0
0.38636363636363635,44,17.0,0.14927685950413222,0.6136363636363636,1
0.2926829268292683,41,12.0,0.0856632956573468,0.7073170731707317,0
0.35294117647058826,51,18.0,0.12456747404844293,0.6470588235294117,1
0.4482758620689655,58,26.0,0.2009512485136742,0.5517241379310345,1
0.5306122448979592,49,26.0,0.2815493544356518,0.4693877551020408,1
0.36666666666666664,60,22.0,0.13444444444444442,0.6333333333333333,1
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,0
0.41818181818181815,55,23.0,0.1748760330578512,0.5818181818181818,1
0.25,56,14.0,0.0625,0.75,0
0.36538461538461536,52,19.0,0.1335059171597633,0.6346153846153846,1
0.375,48,18.0,0.140625,0.625,1
0.12244897959183673,49,6.0,0.014993752603082049,0.8775510204081632,0
0.33962264150943394,53,18.0,0.11534353862584548,0.6603773584905661,1
0.40816326530612246,49,20.0,0.16659725114535612,0.5918367346938775,1
0.41304347826086957,46,19.0,0.17060491493383742,0.5869565217391304,1
0.3333333333333333,39,13.0,0.1111111111111111,0.6666666666666667,1
0.3125,48,15.0,0.09765625,0.6875,0
0.23404255319148937,47,11.0,0.05477591670439113,0.7659574468085106,0
0.4222222222222222,45,19.0,0.1782716049382716,0.5777777777777777,1
0.20833333333333334,48,10.0,0.04340277777777778,0.7916666666666666,0
0.26,50,13.0,0.06760000000000001,0.74,0
0.4375,48,21.0,0.19140625,0.5625,1
0.39215686274509803,51,20.0,0.15378700499807765,0.607843137254902,1
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,1
0.22641509433962265,53,12.0,0.051263794944820223,0.7735849056603774,0
0.3488372093023256,43,15.0,0.12168739859383451,0.6511627906976745,1
0.3695652173913043,46,17.0,0.136578449905482,0.6304347826086957,1
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.28888888888888886,45,12.999999999999998,0.08345679012345678,0.7111111111111111,0
0.45454545454545453,44,20.0,0.20661157024793386,0.5454545454545454,1
0.28,50,14.000000000000002,0.07840000000000001,0.72,0
0.21153846153846154,52,11.0,0.04474852071005917,0.7884615384615384,0
0.26785714285714285,56,15.0,0.07174744897959183,0.7321428571428572,1
0.20754716981132076,53,11.0,0.04307582769668922,0.7924528301886793,0
0.3018867924528302,53,16.0,0.09113563545745816,0.6981132075471699,0
0.425531914893617,47,20.0,0.1810774105930285,0.574468085106383,1
0.3333333333333333,45,15.0,0.1111111111111111,0.6666666666666667,0
0.30434782608695654,46,14.0,0.09262759924385634,0.6956521739130435,0
0.3191489361702128,47,15.0,0.10185604345857856,0.6808510638297872,0
0.42857142857142855,49,21.0,0.18367346938775508,0.5714285714285714,1
0.4,60,24.0,0.16000000000000003,0.6,0
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.3695652173913043,46,17.0,0.136578449905482,0.6304347826086957,0
0.3023255813953488,43,13.0,0.09140075716603568,0.6976744186046512,1
0.17307692307692307,52,9.0,0.029955621301775145,0.8269230769230769,0
0.4339622641509434,53,23.0,0.1883232467070132,0.5660377358490566,1
0.391304347826087,46,18.0,0.15311909262759926,0.6086956521739131,1
0.28,50,14.000000000000002,0.07840000000000001,0.72,0
0.2222222222222222,45,10.0,0.04938271604938271,0.7777777777777778,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,1
0.23076923076923078,52,12.0,0.053254437869822494,0.7692307692307692,0
0.48,50,24.0,0.2304,0.52,1
0.34,50,17.0,0.11560000000000002,0.6599999999999999,0
0.22727272727272727,44,10.0,0.051652892561983466,0.7727272727272727,0
0.14583333333333334,48,7.0,0.021267361111111115,0.8541666666666666,0
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.39215686274509803,51,20.0,0.15378700499807765,0.607843137254902,1
0.4489795918367347,49,22.0,0.2015826738858809,0.5510204081632653,1
0.2777777777777778,54,15.0,0.0771604938271605,0.7222222222222222,1
0.20833333333333334,48,10.0,0.04340277777777778,0.7916666666666666,0
0.5,50,25.0,0.25,0.5,1
0.35714285714285715,56,20.0,0.12755102040816327,0.6428571428571428,1
0.4166666666666667,60,25.0,0.17361111111111113,0.5833333333333333,1
0.4166666666666667,48,20.0,0.17361111111111113,0.5833333333333333,1
0.509090909090909,55,27.999999999999996,0.2591735537190082,0.49090909090909096,1
0.4074074074074074,54,22.0,0.16598079561042522,0.5925925925925926,1
0.16071428571428573,56,9.0,0.025829081632653066,0.8392857142857143,0
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,0
0.29411764705882354,51,15.0,0.08650519031141869,0.7058823529411764,0
0.2833333333333333,60,17.0,0.08027777777777777,0.7166666666666667,0
0.43902439024390244,41,18.0,0.19274241522903035,0.5609756097560976,1
0.2692307692307692,52,14.0,0.07248520710059171,0.7307692307692308,0
0.45454545454545453,44,20.0,0.20661157024793386,0.5454545454545454,1
0.27450980392156865,51,14.000000000000002,0.07535563244905807,0.7254901960784313,0
0.3442622950819672,61,21.0,0.11851652781510347,0.6557377049180328,0
0.46511627906976744,43,20.0,0.21633315305570577,0.5348837209302326,1
0.3559322033898305,59,21.0,0.12668773340993966,0.6440677966101696,1
0.3137254901960784,51,16.0,0.09842368319876971,0.6862745098039216,1
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,1
0.4375,48,21.0,0.19140625,0.5625,1
0.2830188679245283,53,15.0,0.08009967960128159,0.7169811320754718,0
0.25,48,12.0,0.0625,0.75,0
0.2542372881355932,59,15.0,0.06463659867854064,0.7457627118644068,0
0.25,48,12.0,0.0625,0.75,0
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.3018867924528302,53,16.0,0.09113563545745816,0.6981132075471699,0
0.2692307692307692,52,14.0,0.07248520710059171,0.7307692307692308,0
0.16981132075471697,53,9.0,0.02883588465646137,0.8301886792452831,0
0.21739130434782608,46,10.0,0.04725897920604915,0.782608695652174,0
0.3958333333333333,48,19.0,0.15668402777777776,0.6041666666666667,1
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.28846153846153844,52,14.999999999999998,0.08321005917159761,0.7115384615384616,0
0.4489795918367347,49,22.0,0.2015826738858809,0.5510204081632653,1
0.36363636363636365,44,16.0,0.1322314049586777,0.6363636363636364,1
0.2,55,11.0,0.04000000000000001,0.8,0
0.42,50,21.0,0.17639999999999997,0.5800000000000001,1
0.22413793103448276,58,13.0,0.05023781212841855,0.7758620689655172,0
0.2962962962962963,54,16.0,0.0877914951989026,0.7037037037037037,0
0.21428571428571427,56,12.0,0.04591836734693877,0.7857142857142857,0
0.54,50,27.0,0.2916,0.45999999999999996,1
0.5192307692307693,52,27.000000000000004,0.2696005917159764,0.4807692307692307,1
0.25,52,13.0,0.0625,0.75,1
0.4230769230769231,52,22.0,0.17899408284023668,0.5769230769230769,1
0.25,56,14.0,0.0625,0.75,0
0.36538461538461536,52,19.0,0.1335059171597633,0.6346153846153846,1
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.125,40,5.0,0.015625,0.875,0
0.18604651162790697,43,8.0,0.03461330448891292,0.813953488372093,0
0.22916666666666666,48,11.0,0.052517361111111105,0.7708333333333334,0
0.24444444444444444,45,11.0,0.05975308641975308,0.7555555555555555,0
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,0
0.4791666666666667,48,23.0,0.22960069444444448,0.5208333333333333,1
0.3157894736842105,57,18.0,0.09972299168975068,0.6842105263157895,1
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,0
0.28,50,14.000000000000002,0.07840000000000001,0.72,0
0.25,44,11.0,0.0625,0.75,1
0.275,40,11.0,0.07562500000000001,0.725,0
0.19607843137254902,51,10.0,0.03844675124951941,0.803921568627451,0
0.3392857142857143,56,19.0,0.11511479591836736,0.6607142857142857,1
0.3469387755102041,49,17.0,0.12036651395251978,0.653061224489796,1
0.3090909090909091,55,17.0,0.09553719008264462,0.6909090909090909,1
0.28846153846153844,52,14.999999999999998,0.08321005917159761,0.7115384615384616,0
0.39622641509433965,53,21.0,0.15699537201851194,0.6037735849056604,1
0.34615384615384615,52,18.0,0.11982248520710058,0.6538461538461539,1
0.15217391304347827,46,7.0,0.023156899810964086,0.8478260869565217,0
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.34,50,17.0,0.11560000000000002,0.6599999999999999,0
0.3684210526315789,57,21.0,0.13573407202216065,0.631578947368421,1
0.32,50,16.0,0.1024,0.6799999999999999,0
0.2558139534883721,43,11.0,0.06544077879935101,0.7441860465116279,0
0.21153846153846154,52,11.0,0.04474852071005917,0.7884615384615384,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.40816326530612246,49,20.0,0.16659725114535612,0.5918367346938775,1
0.3,50,15.0,0.09,0.7,1
0.17307692307692307,52,9.0,0.029955621301775145,0.8269230769230769,0
0.358974358974359,39,14.0,0.12886259040105194,0.641025641025641,1
0.3333333333333333,51,17.0,0.1111111111111111,0.6666666666666667,1
0.22448979591836735,49,11.0,0.05039566847147022,0.7755102040816326,0
0.2037037037037037,54,11.0,0.041495198902606306,0.7962962962962963,0
0.37735849056603776,53,20.0,0.1423994304022784,0.6226415094339622,1
0.42592592592592593,54,23.0,0.18141289437585734,0.5740740740740741,0
0.23214285714285715,56,13.0,0.05389030612244898,0.7678571428571428,0
0.1956521739130435,46,9.0,0.038279773156899816,0.8043478260869565,1
0.49019607843137253,51,25.0,0.24029219530949633,0.5098039215686274,1
0.14814814814814814,54,8.0,0.02194787379972565,0.8518518518518519,0
0.35555555555555557,45,16.0,0.12641975308641976,0.6444444444444444,0
0.38636363636363635,44,17.0,0.14927685950413222,0.6136363636363636,1
0.5217391304347826,46,24.0,0.2722117202268431,0.4782608695652174,1
0.26666666666666666,45,12.0,0.07111111111111111,0.7333333333333334,0
0.1276595744680851,47,5.999999999999999,0.016296966953372564,0.8723404255319149,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.3,60,18.0,0.09,0.7,0
0.42,50,21.0,0.17639999999999997,0.5800000000000001,1
0.25862068965517243,58,15.000000000000002,0.06688466111771701,0.7413793103448276,0
0.4716981132075472,53,25.0,0.22249911000355999,0.5283018867924528,1
0.22727272727272727,44,10.0,0.051652892561983466,0.7727272727272727,0
0.2549019607843137,51,13.0,0.0649750096116878,0.7450980392156863,0
0.3125,48,15.0,0.09765625,0.6875,1
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.20754716981132076,53,11.0,0.04307582769668922,0.7924528301886793,0
0.37254901960784315,51,19.0,0.1387927720107651,0.6274509803921569,1
0.38461538461538464,39,15.0,0.14792899408284024,0.6153846153846154,1
0.2857142857142857,56,16.0,0.08163265306122448,0.7142857142857143,0
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.40816326530612246,49,20.0,0.16659725114535612,0.5918367346938775,1
0.3023255813953488,43,13.0,0.09140075716603568,0.6976744186046512,1
0.3103448275862069,58,18.0,0.09631391200951249,0.6896551724137931,1
0.2708333333333333,48,13.0,0.07335069444444443,0.7291666666666667,0
0.2549019607843137,51,13.0,0.0649750096116878,0.7450980392156863,1
0.37209302325581395,43,16.0,0.1384532179556517,0.627906976744186,1
0.3695652173913043,46,17.0,0.136578449905482,0.6304347826086957,1
0.22727272727272727,44,10.0,0.051652892561983466,0.7727272727272727,0
0.29508196721311475,61,18.0,0.08707336737436172,0.7049180327868853,0
0.29411764705882354,51,15.0,0.08650519031141869,0.7058823529411764,0
0.38181818181818183,55,21.0,0.14578512396694215,0.6181818181818182,1
0.46296296296296297,54,25.0,0.21433470507544583,0.537037037037037,1
0.3404255319148936,47,16.0,0.11588954277953825,0.6595744680851063,1
0.24561403508771928,57,14.0,0.0603262542320714,0.7543859649122807,0
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.42,50,21.0,0.17639999999999997,0.5800000000000001,1
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.42857142857142855,56,24.0,0.18367346938775508,0.5714285714285714,1
0.5227272727272727,44,23.0,0.2732438016528925,0.4772727272727273,1
0.4067796610169492,59,24.0,0.1654696926170641,0.5932203389830508,1
0.40816326530612246,49,20.0,0.16659725114535612,0.5918367346938775,1
0.22916666666666666,48,11.0,0.052517361111111105,0.7708333333333334,0
0.23076923076923078,39,9.0,0.053254437869822494,0.7692307692307692,0
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
